"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"007a9e83-0859-4d2a-a643-c12b709882fb","lynx","canadensis","-143.2944436111","62.6957633333","1182","-47","264","5"
"14851b41-69f0-4b57-afb3-2805badfd826","lynx","canadensis","-115.75","54.866667","1203","0","632","5"
"14d3f2ed-87e3-4280-a183-ce539a324d00","lynx","canadensis","-149.105","64.564722","107","-7","324","5"
"16709aa0-ba42-4aa2-b1b5-2d1932ab4673","lynx","canadensis","-148.04","64.85","243","-17","322","5"
"168b2a06-dd9d-45c4-99db-ca2b15765641","lynx","canadensis","-148.96","63.85","466","-19","318","7"
"16e5197f-bec5-4396-919a-185059711a75","lynx","canadensis","-149.655278","62.785833","229","3","573","6"
"17469975-66cc-46db-8271-e102a931c7ad","lynx","canadensis","-128.216667","54.966667","2173","-45","1144","7"
"17f1744d-b381-4585-915c-2d97662984a0","lynx","canadensis","-80.7833333","49.1166667","287","15","923","5"
"180e76d1-3e49-47b0-9150-99fcc141d7a8","lynx","canadensis","-84.9333333","48.6","454","17","780","5"
"19241fb3-31a0-415f-b007-1b602995f2e5","lynx","canadensis","-148.7","65.3333333333","114","-20","272","5"
"193e161b-5cb4-43d9-972e-794819499719","lynx","canadensis","-147.73","64.03","861","-39","409","7"
"197e274c-b0a3-498d-873d-4944517ebbb0","lynx","canadensis","-148.5191803","64.778614","121","-10","315","5"
"19a6a781-2899-47f2-a165-f103e170ff6f","lynx","canadensis","-146.76577","64.834746","425","-26","418","1"
"1b4c6f74-e4a4-4e41-889f-b0684cc89744","lynx","canadensis","-83.7333333","49","343","19","822","5"
"18c2aec9-8aa7-4503-ad6b-0e547ac52486","lynx","canadensis","-141.865833","63.049167","510","-18","266","1"
"192eb4b0-fd34-4a8d-b278-7634a12a63fa","lynx","canadensis","-145.170164","61.709022","617","-8","378","7"
"19c7606e-0d14-4f5d-a880-9530b7d79e1a","lynx","canadensis","-80.0666667","48.2333333","330","23","792","5"
"19f4cd67-b101-4b47-bb48-cfe8ae566200","lynx","canadensis","-154.2497437","60.2192472","77","25","452","17"
"1a1592a8-2439-46bf-9d81-a96578beb5b4","lynx","canadensis","-144.56","63.7","403","-13","349","7"
"1aa11506-62c4-415f-8396-a81a950fdaa1","lynx","canadensis","-148.54","65.52","255","-30","297","5"
"1b379988-c2b4-4a61-b4a7-df52115ee34b","lynx","canadensis","-147.81473","61.80086","470","-7","432","7"
"1a6d1114-1de1-4700-b6cb-8b723baed670","lynx","canadensis","-145.135278","64.056944","327","-9","400","1"
"1aea2ac9-3493-4291-9898-c8a1c4af6e32","lynx","canadensis","-140.371667","63.123333","641","-24","361","5"
"1cd9061e-635c-4632-a1f2-f89eaa2f1480","lynx","canadensis","-106.814712","46.29642","776","95","286","10"
"1d962d41-276b-4b4c-a637-004678b383a4","lynx","canadensis","-150.9411111111","60.2294444444","34","41","479","17"
"1ed5d4d1-c842-463c-b0fe-42091eadaf2a","lynx","canadensis","-147.91","64.79","129","-10","311","7"
"1da3b99d-80a3-470d-b8a1-3926093ff82a","lynx","canadensis","-134.096111","59.618333","666","8","294","7"
"1dc78503-59f4-4e17-80cf-454d74f2401f","lynx","canadensis","-117.75","57.5","808","-6","492","1"
"202f5dc6-a823-49b6-96b4-0a6917fc38e6","lynx","canadensis","-121.3833","53.2333","951","38","763","17"
"20334c4e-c679-424b-8fcc-32ab1a259b26","lynx","canadensis","-150.5552777778","60.5155555556","94","36","435","5"
"20a84250-0f3a-4e42-9a24-3cf77fd7a3aa","lynx","canadensis","-81.75","46.7666667","411","35","807","5"
"1f2f4a18-bea1-4325-afc6-427aeb963ed3","lynx","canadensis","-145.301944","62.301944","434","1","295","5"
"1f32fa74-beb9-4760-9373-92e8c5eb9135","lynx","canadensis","-142.040833","62.066111","1018","-34","326","7"
"1f8ef98b-89dd-4ec3-8170-7068f02e9faf","lynx","canadensis","-143.566111","61.324167","236","18","460","5"
"206414fa-e8b4-4746-91ee-4666042b6fc1","lynx","canadensis","-68.406152","46.631153","214","49","1098","14"
"20ce3e3f-f90b-484a-970a-e5ca0748b198","lynx","canadensis","-140.36","63.01","501","-15","312","5"
"20f9f5d8-0b96-4b87-9a74-a973aa3b35a2","lynx","canadensis","-126.1333333333","65.1166666667","135","-37","299","7"
"21bfd4af-174b-4913-953f-1f8ee0262b84","lynx","canadensis","-152.56997747380152","67.81193660570223","440","-76","207","6"
"224d69fe-80cf-4c59-a3ba-fca2043c6bfd","lynx","canadensis","-149.11","64.4","138","-7","340","7"
"2189e806-398d-4d14-961b-8145a846c727","lynx","canadensis","-135","68.216667","13","-75","227","7"
"22d94aac-8d73-4384-a604-b0cb75bd80dc","lynx","canadensis","-79.7333333","47.2833333","376","31","939","5"
"23293bdc-0817-47f2-903b-40e513bcf8bf","lynx","canadensis","-85.6467","48.67013","352","21","823","17"
"235ecc59-0a66-4d67-8442-d9961b7410b2","lynx","canadensis","-82.61967","46.84628","516","29","981","5"
"22a52113-30df-4901-81fa-1b0e5aa8a41b","lynx","canadensis","-156.9275","64.733333","38","-17","338","17"
"2355ff5d-557f-45de-86a6-088dc018980a","lynx","canadensis","-148.277778","64.863333","158","-13","345","5"
"24efeaef-bfcb-4038-89ef-2b36ffecc7ef","lynx","canadensis","-151.2744444444","60.3375","10","41","455","5"
"2517ab31-49a8-4ed3-b17e-e501aeff22ea","lynx","canadensis","-84.22793173871551","46.324918946815885","185","53","805","14"
"28608987-6c17-49b4-9ba3-a51d43ab6bb6","lynx","canadensis","-59.1833333333333","47.8333333333333","36","51","1289","5"
"23cae8a6-b7c6-4063-80c3-422746f3e2cb","lynx","canadensis","-147.41829","62.38922","919","-32","232","7"
"25c5e497-864b-4d70-b8d4-454f6ba5ce58","lynx","canadensis","-80.7166667","47.55","367","29","792","5"
"25f69f9e-548b-4895-ac7e-ab986f0467ca","lynx","canadensis","-149.75","62.93","411","-8","739","7"
"26c3854b-234e-49e7-9dcb-3bbd2774920e","lynx","canadensis","-141","63.6166666667","579","-28","239","7"
"26e913ab-e735-49c2-b0cb-093ea7d0ae77","lynx","canadensis","-118.37743428332992","43.80657993907553","1086","99","222","10"
"25f6040f-8ac1-4b59-9f93-933fbaad1e07","lynx","canadensis","-145.329729","61.97696","332","6","277","7"
"266a1b48-c13e-4fa9-bb2d-e94a3f2210f6","lynx","canadensis","-147.618333","64.958056","227","-18","301","5"
"26ad5a9e-bf9e-470c-b3d4-d01843aa16d4","lynx","canadensis","-148.679167","64.585","111","-7","340","7"
"273f2d8f-c116-4115-ab57-e20cb99663c7","lynx","canadensis","-125.866667","55.2","704","39","396","17"
"27f1101d-5c35-4c1e-868a-1f33cd333cc0","lynx","canadensis","-81.4166667","48.3333333","320","23","804","5"
"285ef63d-3802-4c2b-b78e-9ad0aa6989f0","lynx","canadensis","-147.5","65","458","-32","361","7"
"27491fd2-9e61-4c28-ac98-e1073fbc2b57","lynx","canadensis","-113.8","52.266667","858","41","450","13"
"160666d5-3a1c-4c87-9303-4fbfad42ffa3","lynx","canadensis","-149.5216667","61.3716667","89","29","363","5"
"29d0a845-048d-4dee-9c20-07411d61482e","lynx","canadensis","-122.69868074549719","58.80547689635883","408","8","449","5"
"2a960d33-6149-4cc2-9ec1-ca4577ff6b35","lynx","canadensis","-156.5166667","63.1666667","261","-12","417","5"
"2aa7e95a-3429-4be3-aacc-cd7998cc40b1","lynx","canadensis","-83.6833333","47.7166667","495","23","977","14"
"295bde67-f955-4013-b118-6dd37914792d","lynx","canadensis","-146.070278","62.083889","651","-14","409","7"
"29e03a57-5c50-4ebf-a76b-56a4fa82081e","lynx","canadensis","-155.486944","64.739444","78","-17","339","7"
"2b24230a-6bb4-4405-9df4-3c73b96fd7d3","lynx","canadensis","-141.75","62.6666666667","649","-20","296","7"
"2bca7585-84ef-4425-aaaa-eb27c0f48d98","lynx","canadensis","-143.12","61.32","282","14","462","5"
"2b4a0b1b-cd55-42b5-8a3c-e2e3bc514d32","lynx","canadensis","-117.715521","48.276287","505","100","399","1"
"2b952607-9180-4795-bb2d-9c2e325635a6","lynx","canadensis","-161.725833","58.895","52","13","735","6"
"2bb5c38c-7930-42f2-b8a0-9cd388cf9924","lynx","canadensis","-146.978889","64.466667","197","-6","323","1"
"2cb2855c-70d2-4150-9c33-ee379e8aecbf","lynx","canadensis","-141.7636","63.3375","746","-35","241","7"
"2d0b6478-dbd1-4477-9a2a-5c126133216f","lynx","canadensis","-143.4333333333","62.4833333333","944","-31","310","5"
"2dbacb88-9d19-4704-89ad-0cad6cdad9ce","lynx","canadensis","-82.6833333","48.2666667","339","25","686","5"
"2e0fa5bd-bbc3-471a-8f2a-91f06e903c07","lynx","canadensis","-147.6333333333","64.8666666667","288","-20","384","5"
"2d8eb556-a5f3-423e-8238-61955d9ed486","lynx","canadensis","-133.7","68.35","12","-78","232","7"
"74d5bbbc-5bf5-42dd-afc1-1ef3de1ff309","lynx","canadensis","-148.462778","61.796667","325","4","449","6"
"2de98dc6-6385-4f05-b658-dae43390dee7","lynx","canadensis","-116.683333","49.25","534","92","367","1"
"2f27b567-60bc-4ef3-9add-0fb4b96116d6","lynx","canadensis","-121.528137","45.997343","583","93","949","6"
"2f2aaaf3-a017-40c7-b055-a6d3c7b1fd69","lynx","canadensis","-143.871944","61.551667","609","-4","332","5"
"2f45c3cf-ffe9-4b83-ae7d-8768c8727ed4","lynx","canadensis","-144.65417","62.571783","570","-9","349","5"
"2f9b84d1-63c1-4f62-931e-ff81b29413b1","lynx","canadensis","-145.273889","66.651311","129","-33","170","5"
"3059c170-0721-4673-ab39-66dedbb3acdb","lynx","canadensis","-147.43","65.03","656","-44","414","7"
"30dbd7ac-2678-4d1b-8597-f114927e3a92","lynx","canadensis","-148.43","65.96","257","-35","290","5"
"31d14708-1512-4aed-b37e-efa6f41c10ac","lynx","canadensis","-114.0954225245857","51.03894841251626","1064","46","403","13"
"30623976-0dce-4b4d-b11d-9a5dbd4ef647","lynx","canadensis","-150.5125","61.543611","13","34","596","6"
"32644c68-23e1-4e84-a097-dbfbf28225e6","lynx","canadensis","-145.85","64.1583333333","309","-7","343","7"
"3273fb51-aaab-4be7-879d-c1fbb7ede84d","lynx","canadensis","-147.9","64.7333333333","129","-9","323","7"
"33241c21-40a4-49a7-bd54-17a4b76dcd0e","lynx","canadensis","-143.243","61.3521","341","11","473","5"
"334dc4d9-cf34-4d1a-889b-03c1295ab893","lynx","canadensis","-143.7833333333","63.9666666667","1220","-63","355","5"
"3259eaea-9644-4dc9-bf36-86cdb100bba4","lynx","canadensis","-151.00605","63.069346","5977","-314","867","15"
"33353386-fd9e-4ef8-834a-be69876bc071","lynx","canadensis","-142.533333","61.108333","379","7","743","7"
"be418fa1-9963-491e-8737-19dc9b04f6f0","lynx","canadensis","-113.86","49.4275","1239","52","604","5"
"339bee93-ddea-445c-8ce2-e19be28b4b7c","lynx","canadensis","-151.760556","62.293056","63","15","584","7"
"3449f48a-d860-4998-a1b4-12b5d571d201","lynx","canadensis","-142.032778","62.038611","1039","-35","310","7"
"354d92f8-9a3d-4a6a-92d2-bb69d7e5e0e4","lynx","canadensis","-144.94","61.73","382","6","291","7"
"35a32052-3c52-4373-bc68-138dbd9a9662","lynx","canadensis","-156.340556","57.658333","98","30","538","6"
"35e31228-f9ee-4600-a370-ce6c02fbeb43","lynx","canadensis","-115.890974","46.022393","764","104","690","10"
"3603a041-6e2c-44af-8f6e-646d921af0f0","lynx","canadensis","-117.633333","56.983333","485","19","399","12"
"36d0b41a-a2b2-4f72-8be7-d12eef00f082","lynx","canadensis","-143","63.4166666667","554","-23","278","1"
"374c0a10-4c16-43d3-9d2a-38d811a8c1ac","lynx","canadensis","-142.6","63.3","494","-19","232","7"
"388eddcf-1239-46ba-8fbf-02827dfefe40","lynx","canadensis","-91.0166667","49.65","459","19","757","1"
"3766fc49-239b-43f8-93d4-895cef59e08c","lynx","canadensis","-82.5","48.3666667","327","24","675","5"
"37f715b2-94f8-4bed-a11e-db940ecd07af","lynx","canadensis","-142.6941666667","61.3691666667","445","2","483","5"
"382a62ef-9e47-402d-8eb7-9c5d8a1a7bf0","lynx","canadensis","-79.2907","43.03695","224","88","963","14"
"38334334-d0a7-4a15-bb87-eecfd4e23d93","lynx","canadensis","-82.1","48.2666667","329","25","731","5"
"3691908b-6e8d-4fce-a9f6-2037c92c9f2f","lynx","canadensis","-149.810278","65.455726","786","-59","343","6"
"37b461f5-66b3-4319-9c2b-3021810197f5","lynx","canadensis","-148.791389","64.7575","114","-10","315","5"
"38c1f820-e3d7-4356-adaf-4dd0d703e498","lynx","canadensis","-141.2144","63.5723","626","-30","240","7"
"38fd6ffc-f12c-4e91-9295-2ff5d46b6a60","lynx","canadensis","-144.466666667","61.4666666667","419","7","441","7"
"39a7cb3e-177d-4953-97be-9f1909d04663","lynx","canadensis","-145.13","64.05","328","-9","384","5"
"39fd11c4-5a56-48e2-89f3-454a83c218c1","lynx","canadensis","-146.5","64.3333333333","543","-22","437","1"
"3932a039-95c5-497a-bfdf-b6b1f20d8885","lynx","canadensis","-124.275556","48.582222","42","109","1906","1"
"399d2e3e-cc99-4c5a-8161-ca68314abfb4","lynx","canadensis","-97.783333","54.616667","209","-7","452","5"
"398e9c35-c65d-46fc-84e9-ee960da94b29","lynx","canadensis","-119.8293","48.8504","1562","32","354","1"
"3a5cfb0a-42ad-4fcf-bafc-7b33a1f2dc61","lynx","canadensis","-87.96926336556824","49.62213215836492","337","15","739","1"
"3b49800b-0245-4887-b059-7c0e3409ae43","lynx","canadensis","-148.4333333333","64.9666666667","716","-46","436","5"
"3b448d8e-5a34-4050-9ca1-94f38a651533","lynx","canadensis","-144.563747","62.607572","601","-11","373","5"
"3b8d6f09-dda8-462b-8262-6c2c9f5b99da","lynx","canadensis","-116.483333","55.433333","593","31","490","14"
"29599074-1fcd-4bca-bb39-4f0ba7fe16e8","lynx","canadensis","-141.51","62.81","530","-16","303","7"
"3dfe53bb-058b-4c0a-9160-47a6c49bb1a0","lynx","canadensis","-147.472222","65.1125","265","-24","344","7"
"3e5cff70-383d-4e30-a9bc-eb0b908f97c3","lynx","canadensis","-134.916667","61.583333","854","-8","347","1"
"3ea50404-5d8e-47aa-9d39-b300347b3590","lynx","canadensis","-109.944888","43.364113","2441","28","279","1"
"3f36240b-3586-4e33-83ab-da1cfda4b733","lynx","canadensis","-150.17","65.649334","203","-30","258","5"
"400c3ef2-3fda-4891-af33-0d66074eddc1","lynx","canadensis","-83.1833333","49.65","238","16","843","5"
"403fbfae-4fc8-4462-a9b1-3f984ef28d46","lynx","canadensis","-144.5680555556","63.7","403","-13","349","7"
"40edf348-2f18-423a-b25a-5424186b794b","lynx","canadensis","-147.66","64.83","135","-11","314","13"
"4144f25f-f638-4f72-8f2e-521b997f8ebc","lynx","canadensis","-148.6833333333","65.3333333333","110","-19","270","5"
"3f96b3a5-db7b-46d5-8cb8-7b1c2d9d1db4","lynx","canadensis","-144.803056","65.5725","290","-32","249","7"
"41ef056e-0cca-4058-8590-8515716c65ad","lynx","canadensis","-146.5838888889","62.0191666667","696","-19","384","7"
"41fad1a2-e958-4a8c-8e5e-9ce1848b7839","lynx","canadensis","-71.01062010000001","44.694252","512","50","1204","17"
"42e19385-12ce-4e66-828d-15df5bc7e1d1","lynx","canadensis","-84.35","49.7666667","248","15","787","5"
"41ffbcef-f106-4209-a0cf-458dbe2f4773","lynx","canadensis","-110.307251","42.912454","2299","38","323","4"
"42db685b-616e-4103-b0b4-3ad38a37dc2c","lynx","canadensis","-142.268333","62.573611","610","-17","256","7"
"42e3682e-2b6e-42cd-8ec3-41d72654c7c2","lynx","canadensis","-144.853611","61.217222","90","26","559","7"
"43d304a9-954e-438a-861b-29558e22de0a","lynx","canadensis","-82.61715","46.75945","486","32","929","5"
"43603449-f01e-41d3-a476-7d4c6e10ee6c","lynx","canadensis","-149.90248457362145","61.21750406453665","16","36","450","17"
"43712844-4096-43f3-8e50-3fc3eb10f61d","lynx","canadensis","-144.9453","61.7353","387","5","297","7"
"437d5011-29fb-42b1-8f8e-223b19bcce29","lynx","canadensis","-150.55280509913564","63.33283238649945","1032","-48","635","7"
"43ac6174-57e2-400e-9f42-2ceafd5874aa","lynx","canadensis","-143.8","63.4833333333","448","-16","279","5"
"4493d754-6272-461c-b32d-e2068f9a00d8","lynx","canadensis","-149.2666666667","65.0666666667","96","-15","285","7"
"4410ab06-6104-4ee6-9e13-7df8b5ca5ab2","lynx","canadensis","-119.15","55.15","728","37","527","14"
"453183be-8e03-4ab1-bbd3-544f0505d8a8","lynx","canadensis","-146.85","64.4666666667","210","-6","327","5"
"4672188e-df88-4320-8e06-054ecbec7e8d","lynx","canadensis","-124.9","51.9667","925","50","257","1"
"46859c55-ec16-4eb7-9906-c7f78b9b3541","lynx","canadensis","-147.75","64.75","133","-9","316","7"
"46afffcb-4de1-4f46-bd89-7a7e4376628b","lynx","canadensis","-143.8082885","63.4931379","466","-17","273","5"
"47439c15-42bb-45e9-9623-2694a03c681b","lynx","canadensis","-160.2","62.65","23","-8","418","6"
"47bc990e-81f8-4d30-8ea9-6bc6dfb9e89d","lynx","canadensis","-153.85580152949956","69.30958281302148","134","-100","154","6"
"47d9b2ce-9588-4324-97db-d4b9896fc71b","lynx","canadensis","-115.436794","45.826853","1249","78","630","1"
"48f2fdc0-5f5b-4d0a-b6aa-f5f074905748","lynx","canadensis","-82.53934624891185","49.124379029420105","260","20","810","5"
"4935c557-cca7-436e-80f2-cecc55fd59ce","lynx","canadensis","-143.24","61.35","311","12","456","5"
"49768f8e-fdee-4ceb-94e4-0900930b43ae","lynx","canadensis","-152.2333333333","63.8833333333","196","-8","338","17"
"4855df80-78f6-493d-be74-f8f33e6db720","lynx","canadensis","-149.978333","61.359722","71","32","562","5"
"48627d6e-5498-46bf-a445-fae20aba8589","lynx","canadensis","-142.930383","61.432433","423","4","413","5"
"497a3a42-e72a-41a2-8fcd-b3822bff8c9d","lynx","canadensis","-144.25","61.683","763","-13","337","7"
"4aa0dbb2-6f27-4466-a1a9-416f5411b81a","lynx","canadensis","-147.6666666667","65.0833333333","182","-19","304","7"
"4af015b8-52fb-44a9-aa41-c166d5a96752","lynx","canadensis","-142.3333333333","66.25","270","-34","237","5"
"49b85355-5f87-4c6e-9d7e-5f85560e5e5e","lynx","canadensis","-118.78333","50.216667","794","71","397","1"
"4a2031ab-8535-43fa-b448-e22541eb18ea","lynx","canadensis","-134.466667","59.766667","716","4","272","7"
"4a76f2c1-7d1e-432c-98c2-5176131f66af","lynx","canadensis","-109.133333","62.7","157","-56","253","17"
"4b2c3bff-6473-451d-91e6-0ef2bf64a9d2","lynx","canadensis","-82.5333333","48.9166667","276","21","752","5"
"4b433b72-e896-422b-b8f9-68d4f5a5d8fa","lynx","canadensis","-146.4861","61.8868","544","-11","382","17"
"4b96ba0c-b6d9-4318-b809-05990d4506a7","lynx","canadensis","-111.04975915323035","42.63800855550064","1991","56","319","4"
"4bda6638-4357-4370-8fdf-91034e0888b8","lynx","canadensis","-144.66","62.56","571","-8","331","5"
"4bda788e-5883-4dc9-9de2-b4cdbfa7c68e","lynx","canadensis","-148.978056","60.838056","12","40","2067","7"
"4b108d6f-59dd-4dfb-a0ab-c2950f3a236f","lynx","canadensis","-119.35","50.366667","681","76","426","1"
"4b3cec70-6a91-4a60-a15c-67469f7e034a","lynx","canadensis","-107.779813","44.535516","1287","83","238","10"
"4c2a2e4e-baa1-4188-a408-c77dd25c5e59","lynx","canadensis","-114.033333","55.455785","763","14","581","5"
"4d3e3525-007e-4c28-95a2-de728032887c","lynx","canadensis","-126.8333333333","65.2833333333","60","-34","306","7"
"4dc59e43-bfdf-4b21-ad88-dbd289e6a856","lynx","canadensis","-145.3","62.3","434","1","295","5"
"4cb12801-27dc-4854-a1ed-32a81029ae53","lynx","canadensis","-77.88318","44.76979","332","60","920","5"
"4d05b9cd-df01-4211-ae5f-422dd4d78ac9","lynx","canadensis","-143.411122","63.483644","474","-18","230","17"
"4d551a60-ab2d-4309-b47f-313cba8c7df1","lynx","canadensis","-144.618056","61.641389","326","10","289","5"
"4f48b216-a9df-4e58-a3b3-ea0d0a4ba2d6","lynx","canadensis","-121.8180326820951","51.91661898507925","916","55","369","1"
"500a4ad3-787e-4123-a0cf-0f7c247d03c0","lynx","canadensis","-79.95","47.1166667","335","35","864","5"
"4ffd489a-50c7-4147-aae0-1337692f9145","lynx","canadensis","-79.95","48.2333333","323","23","782","5"
"50bc1ad3-b1f8-462f-9fc2-37983c1afd7d","lynx","canadensis","-148.6333333333","65.4333333333","125","-22","274","5"
"50f8250e-e7e1-40ca-8c44-c9d0cbd27be5","lynx","canadensis","-147.7163889","64.8377778","136","-11","315","13"
"15badb6f-8fc6-4cbb-bd2c-70cca1e527dd","lynx","canadensis","-141.5211105","62.8194427","529","-16","297","5"
